City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
171,Vila Do Maio,15.1333,-23.2167,78.8,50,0,18.41,CV,2021-01-31 18:09:30
172,Mao,39.8885,4.2658,57.2,58,0,13.8,ES,2021-01-31 18:09:30
173,Kodiak,57.79,-152.4072,26.6,54,1,5.75,US,2021-01-31 18:09:31
174,Manggar,-2.8833,108.2667,79.03,85,98,10.92,ID,2021-01-31 18:09:31
175,Faya,18.3851,42.4509,62.6,39,0,6.91,SA,2021-01-31 18:09:31
176,Chuy,-33.6971,-53.4616,69.1,85,100,16.98,UY,2021-01-31 18:09:31
177,Mingaora,34.7758,72.3625,48.97,46,100,5.19,PK,2021-01-31 18:09:31
178,Natal,-5.795,-35.2094,86.0,54,20,16.11,BR,2021-01-31 18:05:06
179,Sorland,67.667,12.6934,32.0,59,40,9.22,NO,2021-01-31 18:09:31
180,Lebu,-37.6167,-73.65,62.6,71,0,15.32,CL,2021-01-31 18:04:43
181,Kutum,14.2,24.6667,63.46,27,4,5.3,SD,2021-01-31 18:09:32
182,Blackwater,-23.5833,148.8833,70.39,81,0,7.52,AU,2021-01-31 18:09:32
183,Shache,38.4167,77.2406,25.68,80,62,3.65,CN,2021-01-31 18:09:32
184,Bambous Virieux,-20.3428,57.7575,81.0,78,40,12.66,MU,2021-01-31 18:09:32
185,Baherden,38.4362,57.4316,50.52,54,0,5.5,TM,2021-01-31 18:09:32
186,Mweka,-4.85,21.5667,71.74,96,93,1.28,CD,2021-01-31 18:09:33
187,Qaanaaq,77.484,-69.3632,-3.69,88,100,0.83,GL,2021-01-31 18:09:33
188,Sundsvall,62.3913,17.3063,12.0,85,0,4.61,SE,2021-01-31 18:09:33
189,Rio Gallegos,-51.6226,-69.2181,75.2,17,0,21.85,AR,2021-01-31 18:06:16
190,Fayaoue,-20.65,166.5333,78.58,79,77,22.95,NC,2021-01-31 18:09:33
191,Moerai,-22.4333,-151.3333,79.14,71,17,8.72,PF,2021-01-31 18:09:33
192,Tukrah,32.5341,20.5791,65.05,43,1,16.04,LY,2021-01-31 18:09:10
193,Chernoyerkovskaya,45.4331,37.7686,48.2,81,93,11.18,RU,2021-01-31 18:09:34
194,Yulara,-25.2406,130.9889,87.8,19,50,9.22,AU,2021-01-31 18:09:34
195,Noumea,-22.2763,166.4572,78.01,88,75,13.62,NC,2021-01-31 18:09:34
196,Sao Filipe,14.8961,-24.4956,76.1,62,4,10.09,CV,2021-01-31 18:09:34
197,Yeppoon,-23.1333,150.7333,73.4,83,40,4.61,AU,2021-01-31 18:09:34
198,Homer,59.6425,-151.5483,17.6,79,1,3.44,US,2021-01-31 18:05:13
199,Corinto,37.9407,22.9573,61.0,82,75,18.41,GR,2021-01-31 18:09:35
200,Grindavik,63.8424,-22.4338,30.2,74,75,14.97,IS,2021-01-31 18:09:35
201,Ostrovnoy,68.0531,39.5131,13.15,94,94,6.53,RU,2021-01-31 18:05:37
202,Nantucket,41.2835,-70.0995,28.4,64,75,8.05,US,2021-01-31 18:09:35
203,Narsaq,60.9167,-46.05,39.2,30,75,26.46,GL,2021-01-31 18:09:35
204,Umm Lajj,25.0213,37.2685,71.02,52,0,11.74,SA,2021-01-31 18:09:35
205,Saint-Pierre,-21.3393,55.4781,82.4,61,0,9.22,RE,2021-01-31 18:05:37
206,Airai,-8.9266,125.4092,61.3,100,100,3.4,TL,2021-01-31 18:09:36
207,Blackfoot,43.1905,-112.345,34.0,69,1,3.44,US,2021-01-31 18:08:35
208,Preobrazheniye,42.9019,133.9064,23.88,97,100,6.6,RU,2021-01-31 18:09:36
209,Ekhabi,53.5102,142.9671,-12.62,80,81,22.1,RU,2021-01-31 18:09:36
210,Hambantota,6.1241,81.1185,78.01,81,50,14.94,LK,2021-01-31 18:06:08
211,Lakselv,70.0513,24.9718,21.2,100,75,10.36,NO,2021-01-31 18:09:37
212,Impfondo,1.6381,18.0667,77.38,77,63,1.45,CG,2021-01-31 18:09:37
213,Constitucion,-35.3333,-72.4167,65.3,72,24,8.48,CL,2021-01-31 18:09:37
214,Macclesfield,53.2602,-2.1256,37.0,60,100,6.91,GB,2021-01-31 18:09:37
215,Pyapon,16.2833,95.6833,71.62,56,68,8.16,MM,2021-01-31 18:09:37
216,Pecos,31.4229,-103.4932,53.6,37,1,6.91,US,2021-01-31 18:09:37
217,Yendi,9.4427,-0.0099,90.0,12,54,2.59,GH,2021-01-31 18:09:38
218,Mataura,-46.1927,168.8643,55.4,70,100,1.7,NZ,2021-01-31 18:09:38
219,Emerald,-23.5333,148.1667,73.4,68,0,6.91,AU,2021-01-31 18:09:38
220,Nerchinskiy Zavod,51.3088,119.61,-30.44,83,0,3.8,RU,2021-01-31 18:09:38
221,Mount Vernon,40.9126,-73.8371,25.0,54,90,4.18,US,2021-01-31 18:06:45
222,Poum,-20.2333,164.0167,79.09,72,98,15.05,NC,2021-01-31 18:05:32
223,Harper,4.375,-7.7169,80.67,82,25,8.12,LR,2021-01-31 18:05:29
224,Terra Santa,-2.1042,-56.4869,93.04,44,21,6.6,BR,2021-01-31 18:09:39
225,Rawson,-43.3002,-65.1023,81.27,24,13,16.53,AR,2021-01-31 18:09:39
