City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
595,Marau,-28.4492,-52.2,66.85,96,100,2.15,BR,2021-01-31 22:37:25
596,Maryborough,-25.5333,152.7,81.0,65,7,8.01,AU,2021-01-31 22:37:26
597,Mitsamiouli,-11.3847,43.2844,82.81,70,91,7.99,KM,2021-01-31 22:37:26
598,Miandrivazo,-19.5167,45.4667,79.54,80,1,1.79,MG,2021-01-31 22:37:26
599,Looc,12.2605,121.9926,76.06,81,100,12.64,PH,2021-01-31 22:37:26
600,Avera,33.194,-82.5271,50.0,96,90,4.61,US,2021-01-31 22:37:26
601,Fairfield,41.2668,-73.3162,23.0,53,90,5.75,US,2021-01-31 22:35:39
602,Amazar,53.858,120.875,-27.26,79,100,4.09,RU,2021-01-31 22:37:27
603,Salalah,17.0151,54.0924,68.0,68,0,3.44,OM,2021-01-31 22:33:45
604,Aasiaat,68.7098,-52.8699,-2.11,93,80,9.48,GL,2021-01-31 22:37:27
605,Gairo,39.8497,9.5047,57.2,58,75,24.16,IT,2021-01-31 22:37:27
606,Saint Anthony,45.0205,-93.218,34.0,69,90,9.22,US,2021-01-31 22:34:06
607,Ballitoville,-29.539,31.2144,79.0,83,0,2.3,ZA,2021-01-31 22:37:28
608,Labytnangi,66.6572,66.4183,-20.18,86,100,5.01,RU,2021-01-31 22:37:28
609,Sedhiou,12.7081,-15.5569,78.8,44,0,3.47,SN,2021-01-31 22:37:28
610,Ambatofinandrahana,-20.55,46.8,61.7,97,13,2.1,MG,2021-01-31 22:34:32
611,Rathdrum,47.8137,-116.892,41.0,87,75,13.8,US,2021-01-31 22:37:28
612,Corvallis,44.5646,-123.262,53.01,87,90,9.22,US,2021-01-31 22:37:29
613,Abu Dhabi,24.4667,54.3667,66.2,72,0,5.75,AE,2021-01-31 22:34:38
614,Batagay,67.6333,134.6333,-50.04,76,95,0.67,RU,2021-01-31 22:37:29
615,Prince George,53.9166,-122.753,30.99,100,90,2.3,CA,2021-01-31 22:37:29
616,Zabaykalsk,49.6333,117.3167,-21.42,84,47,12.21,RU,2021-01-31 22:37:29
617,West Wendover,40.7391,-114.0733,39.2,56,1,5.75,US,2021-01-31 22:37:29
618,Mamonovo,54.4643,19.938,30.2,86,75,15.66,RU,2021-01-31 22:37:30
619,Marawi,7.9986,124.2928,73.99,93,100,8.01,PH,2021-01-31 22:37:30
620,Berdigestyakh,62.0989,126.6992,-41.84,79,100,6.46,RU,2021-01-31 22:37:30
621,Prince Rupert,54.3161,-130.3201,42.8,65,75,10.36,CA,2021-01-31 22:37:30
622,Sivaki,52.6333,126.75,-37.75,83,8,6.26,RU,2021-01-31 22:37:30
623,Korem,12.5058,39.5228,47.52,64,0,2.77,ET,2021-01-31 22:37:31
624,San Marino,43.9333,12.4167,44.01,100,90,10.36,SM,2021-01-31 22:37:31
625,Svetlyy,54.675,20.1347,30.2,86,75,15.66,RU,2021-01-31 22:37:31
626,Ahtopol,42.1,27.95,50.0,76,20,1.14,BG,2021-01-31 22:37:32
627,Haapiti,-17.5667,-149.8667,86.0,66,40,11.5,PF,2021-01-31 22:37:32
628,Pangai,-19.8,-174.35,80.6,94,90,6.91,TO,2021-01-31 22:37:32
629,Shirhatti,15.2333,75.5833,67.19,55,76,10.04,IN,2021-01-31 22:37:33
630,Abong Mbang,3.9833,13.1833,71.22,68,1,2.98,CM,2021-01-31 22:37:33
631,Bocanda,7.0626,-4.4995,80.4,69,21,5.66,CI,2021-01-31 22:37:33
632,Kenai,60.5544,-151.2583,10.4,78,1,3.44,US,2021-01-31 22:37:33
633,Enumclaw,47.2043,-121.9915,46.99,91,100,1.01,US,2021-01-31 22:37:33
634,Puerto Escondido,15.85,-97.0667,84.2,70,1,5.75,MX,2021-01-31 22:34:02
635,Rurrenabaque,-14.4413,-67.5278,87.8,66,20,4.61,BO,2021-01-31 22:37:34
636,Mangai,-4.05,19.5333,70.5,93,100,0.63,CD,2021-01-31 22:37:34
637,Puri,19.8,85.85,62.6,94,38,6.53,IN,2021-01-31 22:37:34
638,Bang Saphan,11.2126,99.5117,70.38,78,0,2.75,TH,2021-01-31 22:37:34
639,Domoni,-12.2569,44.5319,79.27,77,95,4.74,KM,2021-01-31 22:37:34
640,Kitgum,3.2783,32.8867,74.3,32,70,8.84,UG,2021-01-31 22:37:35
641,Abha,18.2164,42.5053,57.2,43,0,2.82,SA,2021-01-31 22:37:35
642,Inirida,3.8653,-67.9239,77.52,90,100,3.06,CO,2021-01-31 22:37:35
643,Ajaccio,42.0,8.9167,48.2,93,90,3.44,FR,2021-01-31 22:37:36
644,Krupina,48.3554,19.0647,27.0,80,60,4.21,SK,2021-01-31 22:37:36
645,Sibolga,1.7427,98.7792,73.81,77,90,4.76,ID,2021-01-31 22:37:36
646,Lagos,6.5833,3.75,79.57,86,15,5.08,NG,2021-01-31 22:36:11
647,Temple,31.0982,-97.3428,62.6,34,1,16.11,US,2021-01-31 22:37:36
648,Rapid Valley,44.0625,-103.1463,50.0,25,1,11.5,US,2021-01-31 22:37:37
649,Qui Nhon,13.7667,109.2333,69.66,86,99,9.04,VN,2021-01-31 22:37:37
650,Galle,6.0367,80.217,75.56,89,25,5.01,LK,2021-01-31 22:34:33
651,Kovur,14.4833,79.9833,69.57,91,96,2.8,IN,2021-01-31 22:37:37
652,Shubarkuduk,49.1447,56.4872,16.83,94,40,8.05,KZ,2021-01-31 22:37:37
653,Corinto,37.9407,22.9573,62.01,88,20,5.75,GR,2021-01-31 22:37:37
654,Minbu,20.1833,94.8833,57.69,57,99,1.86,MM,2021-01-31 22:37:38
655,Pendleton,45.6721,-118.7886,53.01,57,90,10.36,US,2021-01-31 22:37:38
656,Contamana,-7.3333,-75.0167,80.1,78,83,4.25,PE,2021-01-31 22:37:38
657,Darnah,32.767,22.6367,63.0,46,0,20.33,LY,2021-01-31 22:37:38
658,Karanja,20.4833,77.4833,60.22,28,0,6.58,IN,2021-01-31 22:37:38
659,Lasa,46.6166,10.7002,36.0,93,0,3.44,IT,2021-01-31 22:34:09
660,Kapuskasing,49.4169,-82.4331,8.6,66,78,2.3,CA,2021-01-31 22:32:55
661,Cayenne,4.9333,-52.3333,80.6,78,75,6.91,GF,2021-01-31 22:37:39
662,Kodinsk,58.6881,99.1844,-39.19,79,16,1.77,RU,2021-01-31 22:35:05
663,Uhlove,44.8215,33.6045,48.99,59,100,10.0,UA,2021-01-31 22:34:20
664,Stornoway,58.2093,-6.3865,35.6,69,20,8.05,GB,2021-01-31 22:37:40
665,Pathein,16.7833,94.7333,69.57,67,13,8.32,MM,2021-01-31 22:37:40
666,Onzaga,6.3443,-72.8173,62.35,70,100,0.13,CO,2021-01-31 22:37:40
667,Kapit,2.0167,112.9333,73.67,95,96,1.03,MY,2021-01-31 22:37:40
668,Caxito,-8.5785,13.6643,80.6,78,40,10.36,AO,2021-01-31 22:37:41
669,Idah,7.1065,6.7342,79.43,46,32,5.35,NG,2021-01-31 22:37:41
670,Leh,34.1667,77.5833,6.3,65,99,2.21,IN,2021-01-31 22:35:21
671,Novyy Urengoy,66.0833,76.6333,-8.48,91,100,8.1,RU,2021-01-31 22:37:41
672,Volot,57.9278,30.7025,22.26,97,98,9.91,RU,2021-01-31 22:37:42
673,Mackay,-21.15,149.2,80.6,74,40,10.36,AU,2021-01-31 22:33:26
674,Nargana,9.4428,-78.5906,79.9,81,75,11.3,PA,2021-01-31 22:37:42
675,Portsmouth,50.799,-1.0913,41.0,96,100,13.91,GB,2021-01-31 22:37:42
676,Tongliao,43.6125,122.2653,-7.96,90,60,9.24,CN,2021-01-31 22:37:42
677,Iwanai,42.9744,140.5089,20.98,93,93,9.13,JP,2021-01-31 22:37:43
678,Santiago Del Estero,-27.7951,-64.2615,70.65,78,100,6.55,AR,2021-01-31 22:36:02
679,Moose Factory,51.2585,-80.6094,-2.2,84,75,6.91,CA,2021-01-31 22:37:43
